Candidate Name,DOB,Registration Number,State,Maths,Physics,English,GK,Total Marks,PFT
Aditya Chopra,22-02-2006,467956,Jharkhand,12,19,21,24,76,Fail
Ishaan Verma,12-12-2005,975385,Bihar,12,17,20,8,57,Fail
Sukhwinder D'Souza,29-10-2005,879147,Uttar Pradesh,13,18,6,15,52,Pass
Krishna Singh,08-12-2004,415692,Rajasthan,21,6,0,10,37,Pass
Yash Singh,15-11-2004,832644,Bihar,3,16,14,6,39,Pass
Aarav Singh,12-04-2005,956560,Maharashtra,6,12,7,18,43,Fail
Aryan Singh,26-06-2005,486859,Jharkhand,3,11,5,7,26,Pass
Kunal D'Souza,02-09-2005,568073,Uttarakhand,4,17,24,5,50,Fail
Gurpreet Fernandes,04-05-2005,889869,Rajasthan,2,5,16,9,32,Pass
Aarav Sharma,12-11-2005,207516,Haryana,8,18,9,12,47,Fail
Ishaan Pillai,11-11-2005,969492,Gujarat,15,17,0,20,52,Fail
Rohan D'Souza,27-04-2005,194693,Meghalaya,4,5,9,20,38,Pass
Gurpreet Verma,08-02-2005,800455,Uttarakhand,16,14,1,2,33,Fail
Krishna Verma,08-04-2006,597509,Assam,24,6,14,4,48,Fail
Aryan Mehta,08-06-2005,210250,Jammu & Kashmir + Ladakh,2,12,18,11,43,Pass
Vivaan Sharma,30-03-2005,503684,Odisha,19,23,8,17,67,Fail
John D'Souza,03-03-2006,201799,Maharashtra,18,10,11,10,49,Fail
Krishna Sharma,08-02-2005,494463,Andhra Pradesh,18,8,12,8,46,Fail
Manpreet Reddy,31-01-2006,811082,Telangana,3,16,8,1,28,Fail
Aditya Pillai,26-08-2005,276100,Madhya Pradesh,1,12,15,12,40,Fail
Raj Khan,22-02-2005,995462,Punjab,4,21,13,17,55,Fail
Zaid Khan,18-04-2006,820774,Rajasthan,12,3,24,6,45,Pass
Raj Singh,11-09-2005,901811,Maharashtra,12,7,21,17,57,Fail
Krishna Reddy,30-03-2006,229458,Telangana,18,8,5,17,48,Fail
Aryan Sharma,25-10-2005,662618,Uttar Pradesh,3,8,4,16,31,Pass
Manpreet Sharma,03-10-2005,285490,Madhya Pradesh,18,4,9,3,34,Fail
Rohan Mehta,13-02-2005,156694,Bihar,9,4,8,0,21,Pass
Sukhwinder Verma,02-12-2004,979834,West Bengal,23,3,18,11,55,Pass
John Fernandes,07-02-2006,502869,Bihar,7,17,0,9,33,Pass
Krishna Fernandes,25-01-2006,432394,Odisha,11,5,10,18,44,Pass
Raj Pillai,28-03-2006,834702,Uttarakhand,16,17,9,14,56,Fail
Harjeet Khan,22-12-2004,358594,Karnataka,7,8,14,7,36,Pass
Ishaan D'Souza,08-03-2006,852211,Andhra Pradesh,0,16,4,8,28,Fail
Raj Singh,24-07-2005,880375,Tamil Nadu,13,3,3,19,38,Pass
Balbir Singh,11-01-2005,941467,Delhi,12,23,15,0,50,Fail
Imran Sharma,07-05-2005,503985,Gujarat,18,21,22,19,80,Fail
Raj Chopra,09-03-2005,117478,Tamil Nadu,24,5,3,12,44,Pass
Yash Pillai,05-02-2005,438156,Maharashtra,0,18,9,14,41,Fail
Rohan Reddy,14-11-2004,542732,Andhra Pradesh,0,9,4,5,18,Fail
John Pillai,01-04-2006,677167,Uttar Pradesh,5,3,20,21,49,Pass
Yash Singh,23-10-2005,764143,Uttar Pradesh,21,10,4,15,50,Pass
Krishna Singh,22-02-2005,454949,Maharashtra,2,23,3,15,43,Fail
Ishaan Mehta,25-06-2005,964797,Madhya Pradesh,2,19,17,12,50,Fail
Gurpreet Singh,31-03-2006,673732,Maharashtra,16,15,5,5,41,Fail
Gurpreet Pillai,15-01-2005,727792,Uttar Pradesh,7,9,20,3,39,Pass
Krishna Sharma,08-04-2005,898122,Haryana,16,9,16,6,47,Fail
Kunal Pillai,04-02-2005,372934,Bihar,4,5,1,4,14,Pass
Yash Pillai,02-11-2005,917330,Karnataka,9,21,12,2,44,Pass
Raj Sharma,18-02-2005,652270,Gujarat,17,23,15,0,55,Fail
Krishna Pillai,10-12-2004,218306,Tamil Nadu,0,21,9,17,47,Pass
Aryan Mehta,04-11-2005,261282,Andhra Pradesh,12,6,9,10,37,Fail
Yash Reddy,03-02-2005,964691,Bihar,20,0,9,0,29,Pass
Imran Reddy,07-03-2005,226356,Tamil Nadu,7,19,9,24,59,Pass
Ayaan Singh,05-08-2005,711809,Uttar Pradesh,19,9,8,22,58,Pass
Gurpreet D'Souza,04-07-2005,377108,Bihar,17,5,19,20,61,Fail
Balbir Singh,01-12-2004,946159,Bihar,10,18,11,6,45,Pass
Kunal Sharma,11-06-2005,635833,Bihar,17,10,14,16,57,Fail
Krishna Sharma,04-06-2005,299287,Nagaland,16,6,8,12,42,Pass
Yash Fernandes,26-03-2005,904661,Punjab,18,21,2,22,63,Fail
Ishaan Chopra,23-04-2006,932985,Punjab,12,5,23,12,52,Fail
Aarav Singh,27-01-2005,363036,Puducherry,22,4,24,14,64,Fail
Rohan Sharma,31-10-2005,639634,Himachal Pradesh,12,9,1,17,39,Pass
Aarav Khan,07-01-2005,799631,Punjab,20,14,10,14,58,Fail
Krishna D'Souza,24-09-2005,495113,Himachal Pradesh,12,23,9,1,45,Pass
Mathew Chopra,12-05-2005,376893,Uttar Pradesh,15,3,12,17,47,Pass
Harjeet Singh,21-06-2005,496989,Uttar Pradesh,8,21,6,8,43,Pass
Sukhwinder Singh,14-10-2005,657655,Rajasthan,5,2,16,21,44,Pass
Aarav Khan,15-06-2005,383535,Bihar,19,4,9,18,50,Fail
Raj Fernandes,16-01-2006,380427,Haryana,22,22,23,15,82,Fail
Aditya D'Souza,02-05-2006,313414,Rajasthan,16,6,7,23,52,Pass
Yash Khan,04-02-2006,153358,West Bengal,17,3,1,3,24,Pass
Balbir Sharma,13-05-2005,362764,Telangana,6,9,16,2,33,Fail
Gurpreet D'Souza,16-07-2005,545351,Odisha,23,19,13,20,75,Fail
Sukhwinder Mehta,12-02-2006,846516,Bihar,14,7,6,24,51,Fail
John D'Souza,05-04-2006,530086,Himachal Pradesh,21,0,3,11,35,Pass
Balbir Sharma,14-03-2005,791530,Madhya Pradesh,9,8,22,20,59,Fail
Kunal Khan,04-08-2005,600719,Rajasthan,19,8,17,0,44,Pass
Vivaan Verma,21-02-2006,430530,Rajasthan,11,1,5,21,38,Pass
Sukhwinder Mehta,12-12-2005,202104,Odisha,15,0,9,2,26,Pass
Aarav Chopra,19-12-2005,769939,Goa,5,15,11,24,55,Fail
Rohan Mehta,16-12-2004,935524,Bihar,4,9,5,1,19,Pass
Krishna Mehta,09-11-2005,701165,Bihar,19,9,19,15,62,Fail
Aarav Fernandes,18-12-2005,253726,Haryana,12,15,3,6,36,Fail
Rohan Sharma,06-01-2005,719873,Madhya Pradesh,18,4,8,5,35,Fail
Aditya Singh,21-11-2005,745056,West Bengal,23,23,4,1,51,Pass
Rohan D'Souza,26-01-2006,200767,Tamil Nadu,14,10,22,8,54,Fail
Kunal Reddy,12-02-2006,287508,Uttar Pradesh,2,8,9,6,25,Pass
Rohan Chopra,29-04-2006,302212,Bihar,13,16,11,12,52,Fail
Raj Reddy,27-11-2005,375606,Uttarakhand,16,3,10,3,32,Fail
Aarav Pillai,04-09-2005,184919,Tripura,14,12,4,24,54,Fail
Vivaan D'Souza,17-05-2005,817428,Rajasthan,9,9,14,24,56,Pass
Yash Singh,17-02-2006,379891,Sikkim,11,10,6,22,49,Fail
Aryan Chopra,21-03-2005,409498,Haryana,19,12,20,9,60,Fail
Harjeet Mehta,22-05-2005,849608,Andhra Pradesh,21,1,20,14,56,Fail
Vivaan Pillai,04-04-2006,728594,Madhya Pradesh,24,17,24,14,79,Fail
Aarav Khan,08-10-2005,934484,Odisha,18,6,3,0,27,Pass
Krishna Reddy,04-05-2005,402647,Bihar,15,15,18,4,52,Fail
Vivaan Mehta,03-02-2005,594496,Uttar Pradesh,11,3,21,21,56,Pass
Yash Chopra,25-07-2005,290940,Kerala,18,16,5,12,51,Fail
Raj Mehta,04-04-2006,880060,West Bengal,23,3,20,16,62,Pass
Gurpreet D'Souza,25-04-2006,375227,Bihar,20,12,9,17,58,Fail
Kunal Pillai,28-10-2005,449327,Uttar Pradesh,15,7,24,14,60,Pass
Aarav Khan,03-06-2005,677232,Uttar Pradesh,8,22,1,4,35,Pass
Peter D'Souza,11-03-2006,201480,Chhattisgarh,17,9,13,2,41,Fail
Krishna Reddy,22-06-2005,213541,Tripura,4,9,9,15,37,Fail
Aarav Fernandes,01-11-2005,346447,Delhi,10,16,8,18,52,Fail
Balbir Reddy,27-01-2006,145378,Maharashtra,23,21,7,19,70,Fail
Vivaan Singh,27-07-2005,577377,Rajasthan,23,11,24,4,62,Fail
Ayaan Reddy,21-02-2006,134180,Tamil Nadu,15,19,14,9,57,Pass
Aditya Reddy,22-08-2005,551379,Daman & Diu / D&N Haveli,20,5,2,7,34,Fail
Rohan Mehta,09-12-2005,388897,Telangana,0,20,6,19,45,Fail
Peter Sharma,07-05-2005,409324,Uttar Pradesh,2,12,13,4,31,Pass
Paul Reddy,28-12-2005,294882,Andhra Pradesh,2,3,11,4,20,Fail
Krishna Reddy,14-12-2004,754633,Bihar,24,11,13,11,59,Fail
Kunal Mehta,16-01-2005,902273,Andhra Pradesh,4,17,5,2,28,Fail
Rohan Sharma,24-09-2005,145901,Madhya Pradesh,10,19,21,17,67,Fail
Ishaan Fernandes,20-02-2005,300674,Punjab,12,8,2,3,25,Pass
Vivaan Pillai,28-07-2005,905871,Jammu & Kashmir + Ladakh,5,5,16,1,27,Pass
Aryan Verma,26-02-2005,826928,Bihar,21,17,13,1,52,Fail
Krishna Sharma,18-08-2005,580374,Odisha,10,5,17,2,34,Pass
Aarav Fernandes,31-10-2005,140851,Maharashtra,10,9,24,5,48,Fail
Harjeet Khan,09-03-2006,278362,Maharashtra,15,4,6,23,48,Fail
Harjeet Singh,24-09-2005,465982,Rajasthan,20,13,5,13,51,Pass
Aryan Mehta,14-01-2006,587336,Uttar Pradesh,13,20,22,8,63,Pass
Aditya Singh,10-09-2005,526038,Haryana,1,18,1,23,43,Fail
Manpreet Sharma,28-11-2005,521946,Maharashtra,16,8,0,3,27,Fail
Ishaan Khan,20-03-2005,169129,Bihar,15,6,19,24,64,Fail
Peter Verma,25-03-2005,207883,Uttar Pradesh,22,3,22,15,62,Pass
Manpreet Reddy,05-08-2005,876503,Tripura,22,22,10,5,59,Fail
Aarav Chopra,02-01-2006,186144,Andhra Pradesh,2,3,8,5,18,Fail
Vivaan Fernandes,10-11-2005,672858,Jharkhand,20,22,13,4,59,Pass
Ishaan Khan,07-01-2005,603663,Uttarakhand,13,15,13,11,52,Fail
Aditya Chopra,13-10-2005,739349,Madhya Pradesh,19,12,4,8,43,Fail
Ayaan Khan,17-02-2005,826672,Delhi,10,4,16,23,53,Fail
Aryan Sharma,19-01-2005,885380,Himachal Pradesh,20,7,21,12,60,Pass
Rohan Sharma,18-04-2005,929796,Maharashtra,13,15,21,13,62,Fail
Gurpreet Fernandes,12-12-2005,959119,West Bengal,3,12,14,10,39,Pass
Kunal Verma,02-01-2005,225448,Andhra Pradesh,9,18,20,23,70,Fail
Aditya Singh,16-02-2005,773050,Himachal Pradesh,9,4,15,1,29,Pass
Yash Reddy,10-07-2005,164765,Gujarat,9,12,6,23,50,Fail
Rohan Chopra,22-01-2005,979823,Rajasthan,3,7,0,10,20,Pass
Harjeet D'Souza,02-12-2005,139404,Rajasthan,15,18,3,1,37,Pass
Aryan Fernandes,14-03-2005,426936,Tripura,16,12,4,1,33,Fail
Rohan Pillai,18-12-2004,926762,Tamil Nadu,3,23,4,12,42,Pass
David Chopra,24-05-2005,626847,Uttar Pradesh,13,10,9,20,52,Pass
Aditya Verma,29-04-2005,161551,Rajasthan,7,11,12,0,30,Pass
Ishaan D'Souza,03-01-2005,544035,Uttar Pradesh,10,22,0,21,53,Pass
Sukhwinder Reddy,06-01-2006,200986,Gujarat,2,1,23,19,45,Fail
Mathew Verma,21-02-2005,950611,Andhra Pradesh,21,10,6,2,39,Fail
Balbir Khan,10-12-2005,721570,Uttar Pradesh,7,22,20,15,64,Pass
Raj D'Souza,19-02-2005,614873,Maharashtra,7,7,11,14,39,Fail
Rohan Verma,06-01-2005,608211,Karnataka,14,2,11,10,37,Pass
Aarav Verma,09-02-2005,720245,Bihar,3,0,16,0,19,Pass
Yash Pillai,08-01-2005,214154,Assam,22,6,19,14,61,Fail
Aryan D'Souza,04-04-2006,473327,Rajasthan,14,1,1,18,34,Pass
Paul Pillai,09-09-2005,133244,Madhya Pradesh,22,14,7,10,53,Fail
Kunal Khan,15-04-2006,402930,Uttar Pradesh,18,8,21,22,69,Pass
Aarav Verma,02-09-2005,237703,Rajasthan,8,15,24,20,67,Fail
Kunal Chopra,12-09-2005,193731,Karnataka,14,9,18,0,41,Pass
Paul Reddy,28-11-2005,149727,Punjab,24,21,2,3,50,Fail
Raj Mehta,08-02-2005,422583,Uttarakhand,9,0,11,20,40,Fail
Mathew Mehta,31-01-2005,782660,Jharkhand,14,9,7,19,49,Pass
David Sharma,16-06-2005,948862,Rajasthan,0,22,11,20,53,Pass
Aryan Pillai,01-04-2006,250937,Rajasthan,21,9,23,14,67,Fail
Raj Khan,27-11-2004,821145,Kerala,21,5,12,9,47,Fail
Aryan Fernandes,17-08-2005,142954,Bihar,11,0,7,12,30,Pass
Gurpreet Verma,30-04-2006,147987,Jammu & Kashmir + Ladakh,19,11,12,13,55,Pass
Farhan D'Souza,08-01-2005,976140,Uttar Pradesh,7,7,18,21,53,Pass
Krishna Singh,04-04-2006,319920,Himachal Pradesh,24,17,16,0,57,Pass
Sukhwinder D'Souza,24-02-2005,894675,Haryana,17,0,18,12,47,Fail
Raj Verma,15-10-2005,477463,Gujarat,15,11,24,15,65,Fail
Aarav Verma,26-03-2005,503840,West Bengal,8,13,23,8,52,Pass
Aditya Reddy,24-05-2005,733659,Punjab,5,1,15,23,44,Pass
Kunal Chopra,13-05-2005,183280,Haryana,8,20,24,21,73,Fail
Manpreet Singh,13-03-2006,551213,Maharashtra,9,16,7,20,52,Fail
Aarav Chopra,20-03-2005,261485,Kerala,11,23,13,17,64,Fail
Vivaan Fernandes,21-11-2005,609364,Rajasthan,19,24,6,4,53,Pass
Ayaan Pillai,11-07-2005,547939,Mizoram,16,24,21,6,67,Fail
Kunal Khan,08-01-2006,402507,Haryana,23,15,0,19,57,Fail
Sukhwinder Reddy,18-01-2005,949063,Bihar,3,16,15,14,48,Fail
Aryan Pillai,28-08-2005,465993,Uttar Pradesh,15,12,6,13,46,Pass
Aryan Chopra,18-11-2004,277461,Uttar Pradesh,3,9,0,13,25,Pass
Balbir Pillai,31-01-2006,508408,Maharashtra,14,3,6,22,45,Fail
David Singh,20-11-2004,553785,Gujarat,23,14,6,11,54,Fail
Sukhwinder Verma,29-05-2005,107033,Karnataka,11,13,18,16,58,Pass
Raj Singh,26-05-2005,438917,Gujarat,16,13,23,21,73,Fail
Vivaan Verma,15-08-2005,426137,Andhra Pradesh,8,17,3,6,34,Fail
Paul Reddy,27-11-2004,143525,Rajasthan,13,9,19,22,63,Fail
Paul Reddy,18-08-2005,386470,Assam,11,0,6,2,19,Fail
Aarav D'Souza,20-04-2005,225477,Jammu & Kashmir + Ladakh,5,17,23,23,68,Fail
Raj Pillai,03-07-2005,992198,Uttar Pradesh,10,14,21,10,55,Pass
Ishaan Chopra,02-06-2005,654134,Madhya Pradesh,17,13,22,7,59,Fail
Rohan Verma,19-10-2005,367029,Maharashtra,23,10,22,22,77,Fail
Aditya D'Souza,24-03-2006,424721,Maharashtra,1,16,20,5,42,Fail
Sukhwinder Verma,30-11-2005,141480,Bihar,7,18,5,19,49,Fail
Aarav D'Souza,02-12-2005,340295,Andhra Pradesh,11,18,4,23,56,Fail
Rohan D'Souza,29-05-2005,574952,Rajasthan,18,6,14,12,50,Pass
Krishna Verma,06-02-2006,422621,West Bengal,12,1,4,9,26,Pass
Harjeet Verma,25-03-2005,361347,Telangana,22,2,22,3,49,Fail
Balbir Chopra,04-12-2004,415948,Bihar,17,6,4,4,31,Pass
Paul Mehta,06-05-2006,911222,Punjab,11,23,23,11,68,Fail
Kunal Pillai,01-11-2005,316005,Tamil Nadu,15,7,18,11,51,Pass
Vivaan Pillai,24-07-2005,684891,Uttar Pradesh,9,18,14,7,48,Pass
Aditya D'Souza,20-06-2005,852770,Uttar Pradesh,0,11,23,9,43,Pass
Raj Sharma,20-01-2006,795063,Andhra Pradesh,9,6,7,8,30,Fail
Vivaan Chopra,03-01-2006,217441,Bihar,20,0,14,22,56,Fail
Kunal Khan,27-02-2006,730286,West Bengal,12,5,4,17,38,Pass
Vivaan Fernandes,19-03-2005,968106,Punjab,8,1,1,24,34,Pass
Raj Sharma,08-05-2005,619358,Uttar Pradesh,21,21,24,6,72,Pass
Aditya Singh,12-05-2005,336997,Punjab,11,5,14,18,48,Fail
Aarav Reddy,28-02-2005,218821,Haryana,0,11,22,20,53,Fail
Aditya Reddy,03-08-2005,807568,Haryana,24,17,16,9,66,Fail
Yash Fernandes,22-11-2004,921532,Uttar Pradesh,12,9,20,3,44,Pass
Raj Chopra,02-12-2005,797643,Tamil Nadu,17,5,1,24,47,Pass
Mathew D'Souza,23-07-2005,258884,Assam,17,6,13,13,49,Fail
Raj Chopra,13-01-2005,102628,Assam,10,15,2,13,40,Fail
Aryan Khan,29-05-2005,220036,Uttar Pradesh,12,7,8,8,35,Pass
Kunal Pillai,08-02-2005,817483,Uttar Pradesh,22,21,2,2,47,Pass
Vivaan D'Souza,09-01-2005,588014,West Bengal,9,3,24,10,46,Pass
Manpreet Mehta,24-04-2006,948363,Bihar,2,16,5,17,40,Pass
Aarav Sharma,24-01-2005,799843,West Bengal,4,22,7,21,54,Pass
Mathew Reddy,01-02-2005,783192,Rajasthan,20,23,2,0,45,Pass
Ishaan Verma,02-12-2005,212099,Bihar,9,7,3,19,38,Pass
Ishaan Chopra,20-08-2005,207938,Delhi,22,12,17,10,61,Fail
Harjeet Pillai,07-02-2005,855245,Madhya Pradesh,7,20,6,13,46,Fail
Aarav Reddy,31-05-2005,182785,Gujarat,4,22,7,17,50,Fail
Rohan Verma,08-03-2006,139174,Odisha,16,24,8,20,68,Fail
Paul Mehta,08-05-2005,502280,West Bengal,22,18,9,0,49,Pass
Kunal Sharma,04-05-2005,498613,Jammu & Kashmir + Ladakh,10,20,1,20,51,Pass
Aditya Fernandes,23-11-2004,972919,Madhya Pradesh,10,23,5,22,60,Fail
Rehan Singh,05-02-2005,922062,Kerala,9,3,7,12,31,Fail
Mathew Fernandes,20-11-2005,940555,Tamil Nadu,8,15,4,6,33,Pass
Raj Mehta,13-01-2005,877802,Uttar Pradesh,1,7,8,12,28,Pass
Yash D'Souza,20-03-2005,711152,Uttar Pradesh,21,14,19,5,59,Pass
Krishna Mehta,23-12-2004,174302,Rajasthan,12,0,10,1,23,Pass
Farhan Sharma,05-05-2005,957811,Andhra Pradesh,10,17,22,12,61,Fail
Kunal Chopra,02-12-2005,101908,Uttar Pradesh,16,12,14,3,45,Pass
Vivaan Reddy,10-01-2006,222043,Uttar Pradesh,7,6,5,6,24,Pass
Aryan Reddy,02-07-2005,944861,Tamil Nadu,16,18,5,4,43,Fail
Gurpreet D'Souza,18-05-2005,183396,Tamil Nadu,16,5,11,4,36,Pass
Paul Fernandes,16-10-2005,681199,Bihar,16,2,16,17,51,Fail
Balbir Chopra,28-12-2005,598724,West Bengal,10,13,3,12,38,Pass
Krishna Chopra,24-05-2005,819785,Jharkhand,22,9,3,17,51,Pass
Paul D'Souza,15-01-2005,200250,West Bengal,19,3,20,22,64,Pass
David Mehta,20-01-2005,365998,Bihar,2,12,20,2,36,Pass
Peter Reddy,08-11-2005,519301,West Bengal,6,12,3,14,35,Pass
Manpreet Fernandes,29-10-2005,235468,Manipur,13,7,11,16,47,Fail
Aditya Reddy,11-07-2005,628660,Bihar,21,3,19,20,63,Fail
Raj Reddy,01-04-2005,896965,Meghalaya,24,14,1,16,55,Fail
Peter Reddy,15-04-2006,127873,Tamil Nadu,20,23,14,20,77,Pass
Harjeet Sharma,19-11-2004,608596,Kerala,10,23,8,4,45,Fail
Manpreet Pillai,19-01-2006,770165,Madhya Pradesh,20,23,0,15,58,Fail
Aditya Reddy,29-08-2005,518705,Bihar,21,18,21,20,80,Fail
Sukhwinder D'Souza,22-12-2004,383449,Rajasthan,1,7,17,11,36,Pass
Manpreet Sharma,11-11-2004,885954,Uttar Pradesh,2,13,20,17,52,Pass
Ishaan Khan,30-07-2005,633348,Odisha,7,23,1,1,32,Pass
Yash Khan,13-08-2005,953740,Uttar Pradesh,4,24,11,19,58,Pass
Sukhwinder Mehta,09-01-2005,242814,Chhattisgarh,13,7,24,3,47,Fail
Ishaan D'Souza,10-07-2005,256844,Maharashtra,2,14,10,7,33,Fail
Aarav Singh,06-06-2005,540006,Maharashtra,21,23,24,17,85,Fail
Vivaan Reddy,18-02-2006,775298,Odisha,14,15,22,22,73,Fail
Ishaan Pillai,03-05-2005,538041,Delhi,1,22,7,16,46,Fail
Rohan Chopra,30-08-2005,823275,West Bengal,2,18,6,9,35,Pass
Aditya Fernandes,22-05-2005,855916,Maharashtra,3,19,12,4,38,Fail
Aryan Verma,05-05-2005,975059,Maharashtra,9,5,3,3,20,Fail
Kunal Singh,05-12-2005,718434,Rajasthan,13,2,23,14,52,Pass
Rohan Fernandes,20-01-2006,758708,Punjab,19,19,10,17,65,Fail
Farhan Fernandes,17-06-2005,399841,Manipur,19,11,3,10,43,Fail
Aryan Fernandes,18-10-2005,888809,Gujarat,0,11,3,6,20,Fail
Rehan Chopra,17-05-2005,328017,Maharashtra,13,7,19,5,44,Fail
Aditya Mehta,16-06-2005,490514,Kerala,8,6,7,2,23,Fail
John Singh,25-09-2005,280466,West Bengal,11,10,15,8,44,Pass
Yash Singh,25-11-2004,360865,Uttar Pradesh,0,4,18,7,29,Pass
Ishaan Pillai,08-03-2006,263398,Andhra Pradesh,18,16,19,23,76,Fail
Krishna Mehta,15-04-2005,942793,Manipur,19,3,21,5,48,Fail
Raj Khan,22-03-2006,244681,Andhra Pradesh,20,12,13,24,69,Fail
Harjeet Pillai,21-11-2005,405998,Rajasthan,17,7,20,13,57,Pass
Kunal Mehta,09-02-2006,409620,Jharkhand,24,13,2,10,49,Pass
Ishaan D'Souza,28-04-2006,948537,Delhi,2,24,13,10,49,Fail
Rohan Reddy,28-09-2005,763950,Tamil Nadu,8,2,20,15,45,Fail
Rohan Chopra,15-09-2005,366047,Punjab,23,16,0,6,45,Fail
Aditya Khan,07-12-2005,945945,West Bengal,3,19,3,19,44,Pass
Aditya Chopra,11-05-2005,769280,Bihar,16,23,10,7,56,Fail
Ayaan Chopra,15-11-2005,530501,Jammu & Kashmir + Ladakh,23,16,12,16,67,Pass
Ishaan Fernandes,20-03-2006,242337,Assam,15,21,17,10,63,Fail
Mathew Chopra,13-12-2004,185223,Odisha,1,14,24,18,57,Fail
Rohan Pillai,03-05-2005,651654,Maharashtra,1,20,5,16,42,Fail
Rohan Reddy,31-08-2005,753537,Tamil Nadu,16,20,3,5,44,Pass
Harjeet Fernandes,28-04-2005,881927,Uttar Pradesh,17,0,11,10,38,Pass
Rohan Mehta,23-03-2006,492980,Odisha,23,18,13,9,63,Fail
Aryan Fernandes,27-02-2006,256666,Uttar Pradesh,4,11,22,8,45,Pass
Vivaan Reddy,06-01-2006,501161,Rajasthan,5,13,23,13,54,Pass
Yash Reddy,10-01-2006,924183,Uttar Pradesh,10,23,3,24,60,Pass
Ishaan Chopra,18-10-2005,132556,Jammu & Kashmir + Ladakh,8,7,19,24,58,Pass
Aarav Mehta,14-01-2005,307855,Uttar Pradesh,5,22,20,15,62,Pass
Krishna Sharma,18-03-2005,969054,West Bengal,5,1,1,13,20,Pass
Balbir Khan,30-04-2005,105934,Punjab,21,6,20,9,56,Fail
Harjeet D'Souza,24-02-2006,458829,Maharashtra,12,15,8,18,53,Fail
Aditya Reddy,15-04-2006,339954,West Bengal,11,3,16,15,45,Pass
Yash Khan,05-01-2005,217244,Bihar,0,9,13,2,24,Pass
Kunal Verma,11-12-2004,238286,Madhya Pradesh,4,2,16,3,25,Fail
Aryan Verma,20-02-2006,191042,Uttar Pradesh,23,16,2,3,44,Pass
Ishaan Verma,11-11-2004,952184,West Bengal,18,0,21,13,52,Pass
Krishna Reddy,29-12-2004,472847,Rajasthan,15,7,10,16,48,Pass
Kunal Singh,09-03-2005,472188,Madhya Pradesh,1,8,3,20,32,Fail
Rohan Pillai,25-02-2005,407352,Odisha,24,0,10,19,53,Fail
Aditya Mehta,29-01-2006,791759,Punjab,24,21,18,3,66,Fail
Krishna Sharma,06-07-2005,746264,Andhra Pradesh,12,9,6,0,27,Fail
Ayaan Chopra,25-08-2005,961158,Punjab,12,9,22,10,53,Fail
David Pillai,04-01-2005,113130,Gujarat,11,14,1,4,30,Fail
Rohan Khan,21-01-2006,469063,Madhya Pradesh,3,8,4,18,33,Fail
Aarav Verma,24-03-2005,680231,Gujarat,23,6,1,2,32,Fail
John Verma,28-01-2005,836683,Bihar,21,0,2,14,37,Pass
Rohan Verma,21-02-2005,630409,West Bengal,19,7,4,19,49,Pass
Yash Sharma,18-02-2005,548235,Maharashtra,13,2,19,21,55,Fail
Imran D'Souza,10-03-2005,436816,Madhya Pradesh,5,5,24,10,44,Fail
Aryan Mehta,30-01-2006,115055,Rajasthan,2,6,4,11,23,Pass
David Sharma,20-12-2005,806992,Karnataka,13,0,24,3,40,Pass
Gurpreet Khan,28-05-2005,476442,Assam,23,3,2,12,40,Fail
Vivaan Singh,30-01-2006,171521,Uttar Pradesh,3,21,21,8,53,Pass
Rohan Khan,24-11-2005,531512,Andhra Pradesh,12,24,10,4,50,Fail
Yash Fernandes,01-09-2005,579361,Karnataka,19,6,13,0,38,Pass
Rohan D'Souza,22-03-2005,919623,Assam,5,4,6,2,17,Fail
Aditya Sharma,29-05-2005,549226,Haryana,1,13,1,23,38,Fail
Vivaan Verma,31-01-2005,356619,Telangana,7,8,11,23,49,Fail
Yash D'Souza,06-03-2005,663656,Jammu & Kashmir + Ladakh,12,14,5,14,45,Pass
Mathew Fernandes,11-12-2004,329606,Rajasthan,12,18,22,2,54,Pass
Aarav D'Souza,01-04-2005,772217,Uttar Pradesh,14,1,18,18,51,Pass
Vivaan Khan,19-02-2005,844217,Madhya Pradesh,15,0,5,3,23,Fail
Kunal Sharma,19-11-2005,909693,Karnataka,3,8,24,9,44,Pass
Aditya Reddy,21-10-2005,425500,Jharkhand,16,10,15,24,65,Pass
Rohan D'Souza,19-01-2005,530567,Bihar,19,8,0,13,40,Pass
Yash Fernandes,03-08-2005,912831,Rajasthan,12,21,4,0,37,Pass
Aarav Mehta,19-12-2004,345893,Haryana,17,21,12,0,50,Fail
Sukhwinder Reddy,15-10-2005,184747,West Bengal,11,17,1,19,48,Pass
Aarav Verma,15-05-2005,744100,Uttar Pradesh,2,11,24,1,38,Pass
Vivaan Verma,15-11-2004,341352,Punjab,20,24,15,2,61,Fail
Mathew Mehta,05-01-2006,123865,West Bengal,21,3,12,22,58,Pass
Ishaan Mehta,24-07-2005,785443,West Bengal,22,3,17,18,60,Pass
Aditya Khan,26-11-2005,446430,Punjab,10,7,24,22,63,Fail
Aarav Reddy,15-11-2005,171900,Jharkhand,11,3,22,10,46,Pass
Gurpreet Fernandes,10-06-2005,558761,Punjab,3,10,8,20,41,Pass
Kunal Singh,27-03-2005,743525,Madhya Pradesh,14,20,21,14,69,Fail
Harjeet Verma,21-04-2006,932497,Maharashtra,23,4,19,8,54,Fail
Krishna Reddy,05-02-2005,538623,Karnataka,15,10,2,14,41,Pass
Krishna Reddy,30-03-2005,470404,Gujarat,13,21,18,6,58,Fail
