Candidate Name,DOB,Registration Number,State,Maths,Physics,English,GK,Total Marks,PFT
Imran Fernandes,06-02-2006,132486,Kerala,14,14,16,23,67,Pass
Aryan Chopra,11-03-2006,382646,Kerala,12,9,22,24,67,Pass
Kunal Fernandes,18-08-2005,323413,Kerala,20,16,18,12,66,Pass
Aditya Sharma,28-09-2005,483291,Kerala,11,23,12,20,66,Pass
Kunal Reddy,29-10-2005,466027,Kerala,19,20,5,22,66,Pass
Ishaan Verma,02-02-2006,112132,Kerala,20,17,9,20,66,Pass
Krishna Pillai,19-02-2006,831562,Kerala,12,11,22,21,66,Pass
Vivaan Singh,17-03-2005,228350,Kerala,7,19,21,18,65,Pass
Imran Singh,09-04-2005,137960,Kerala,15,19,16,15,65,Pass
Ishaan Fernandes,02-07-2005,577568,Kerala,17,21,16,11,65,Pass
Aryan Mehta,01-10-2005,342484,Kerala,9,18,18,20,65,Pass
Ishaan Fernandes,07-12-2005,260574,Kerala,18,22,5,20,65,Pass
Kunal Chopra,14-11-2004,383407,Kerala,20,10,24,10,64,Pass
Manpreet Verma,19-12-2004,942927,Kerala,7,17,24,16,64,Pass
Krishna Verma,02-01-2005,650153,Kerala,15,19,19,11,64,Pass
Yash Khan,23-04-2005,895749,Kerala,19,9,17,19,64,Pass
Ishaan Pillai,17-05-2005,501032,Kerala,23,16,4,21,64,Pass
Aryan Pillai,28-08-2005,216330,Kerala,17,14,21,12,64,Pass
Harjeet Pillai,03-09-2005,118172,Kerala,15,23,21,5,64,Pass
Peter Khan,08-09-2005,232579,Kerala,13,21,11,19,64,Pass
Rohan Sharma,02-11-2005,934229,Kerala,13,14,15,22,64,Pass
Balbir Verma,13-03-2006,110170,Kerala,14,13,15,22,64,Pass
John Chopra,20-03-2006,383723,Kerala,16,19,24,5,64,Pass
Manpreet Reddy,03-04-2006,261989,Kerala,20,24,6,14,64,Pass
Ishaan Reddy,03-07-2005,107263,Kerala,19,15,5,24,63,Pass
Aditya Mehta,08-07-2005,139296,Kerala,20,6,17,20,63,Pass
Krishna Pillai,30-07-2005,468062,Kerala,18,17,13,15,63,Pass
Gurpreet Reddy,11-09-2005,171401,Kerala,20,12,21,10,63,Pass
Sukhwinder Verma,07-11-2005,951001,Kerala,21,19,16,7,63,Pass
Harjeet Reddy,10-12-2005,672308,Kerala,16,12,19,16,63,Pass
Ishaan Singh,11-02-2006,643544,Kerala,4,22,17,20,63,Pass
Aarav Mehta,16-03-2006,373252,Kerala,19,18,9,17,63,Pass
Raj Mehta,08-12-2004,769115,Kerala,7,21,23,11,62,Pass
Sukhwinder Mehta,06-03-2005,167856,Kerala,24,15,11,12,62,Pass
Vivaan Reddy,13-04-2005,652909,Kerala,20,6,12,24,62,Pass
Paul Sharma,18-06-2005,711002,Kerala,16,19,19,8,62,Pass
Krishna Pillai,14-11-2005,320551,Kerala,23,19,12,8,62,Pass
Gurpreet Sharma,15-11-2005,844072,Kerala,4,15,19,24,62,Pass
Kunal Reddy,19-12-2004,795404,Kerala,20,23,7,11,61,Pass
Yash Verma,22-12-2004,578689,Kerala,4,22,23,12,61,Pass
Yash Khan,19-03-2005,925519,Kerala,9,14,23,15,61,Pass
Kunal Sharma,06-05-2005,307501,Kerala,24,11,14,12,61,Pass
Aarav Mehta,18-05-2005,547390,Kerala,6,19,13,23,61,Pass
Vivaan Pillai,20-07-2005,743978,Kerala,24,13,11,13,61,Pass
Aryan Sharma,20-07-2005,790708,Kerala,5,19,16,21,61,Pass
Sukhwinder Sharma,23-08-2005,975386,Kerala,7,11,19,24,61,Pass
Aryan Verma,29-08-2005,981722,Kerala,15,11,21,14,61,Pass
Raj Singh,21-09-2005,814108,Kerala,9,14,16,22,61,Pass
Zaid Fernandes,20-12-2005,987297,Kerala,13,20,24,4,61,Pass
Aryan Reddy,15-01-2006,277621,Kerala,16,16,17,12,61,Pass
Peter Fernandes,28-01-2006,236084,Kerala,21,6,21,13,61,Pass
Vivaan Pillai,26-03-2006,621585,Kerala,20,17,9,15,61,Pass
Ishaan Khan,28-04-2006,648681,Kerala,14,11,13,23,61,Pass
Aditya Mehta,18-10-2005,594310,Jammu & Kashmir + Ladakh,19,24,19,21,83,Pass
Krishna Chopra,19-05-2005,787267,Jammu & Kashmir + Ladakh,22,21,23,13,79,Pass
Gurpreet Sharma,23-11-2005,269675,Jammu & Kashmir + Ladakh,16,16,22,17,71,Pass
Krishna Fernandes,07-07-2005,671527,Jammu & Kashmir + Ladakh,20,22,13,15,70,Pass
Aryan Reddy,10-01-2006,206393,Jammu & Kashmir + Ladakh,23,11,19,17,70,Pass
Paul Pillai,09-04-2006,848375,Jammu & Kashmir + Ladakh,17,9,19,23,68,Pass
Krishna Pillai,14-03-2005,909990,Jammu & Kashmir + Ladakh,5,19,24,19,67,Pass
Aditya Khan,27-03-2005,804909,Jammu & Kashmir + Ladakh,8,12,23,24,67,Pass
Vivaan Fernandes,27-04-2005,755439,Jammu & Kashmir + Ladakh,15,15,15,22,67,Pass
Vivaan Khan,05-11-2005,361366,Jammu & Kashmir + Ladakh,23,22,10,12,67,Pass
Ayaan Chopra,15-11-2005,530501,Jammu & Kashmir + Ladakh,23,16,12,16,67,Pass
Rohan Pillai,21-11-2004,756384,Jammu & Kashmir + Ladakh,19,16,15,16,66,Pass
Krishna D'Souza,11-02-2005,717610,Jammu & Kashmir + Ladakh,12,13,17,24,66,Pass
Krishna Fernandes,03-03-2005,172864,Jammu & Kashmir + Ladakh,5,24,16,21,66,Pass
Rohan Sharma,09-03-2005,321644,Jammu & Kashmir + Ladakh,16,4,23,23,66,Pass
Ishaan D'Souza,29-04-2005,740840,Jammu & Kashmir + Ladakh,17,12,20,17,66,Pass
Yash Verma,26-06-2005,814317,Jammu & Kashmir + Ladakh,6,21,22,17,66,Pass
Zaid Pillai,01-07-2005,708954,Jammu & Kashmir + Ladakh,12,23,14,17,66,Pass
Ishaan Pillai,22-09-2005,642582,Jammu & Kashmir + Ladakh,14,10,20,22,66,Pass
Yash Pillai,19-11-2005,820439,Jammu & Kashmir + Ladakh,15,19,22,10,66,Pass
Aditya Sharma,06-12-2005,736532,Jammu & Kashmir + Ladakh,6,18,19,23,66,Pass
Vivaan Khan,08-02-2006,804498,Jammu & Kashmir + Ladakh,20,10,24,12,66,Pass
Rohan Mehta,18-02-2006,840801,Jammu & Kashmir + Ladakh,23,11,15,17,66,Pass
John Mehta,02-05-2006,200108,Jammu & Kashmir + Ladakh,21,24,17,4,66,Pass
Raj Mehta,22-07-2005,691441,Jammu & Kashmir + Ladakh,17,7,21,20,65,Pass
Raj Khan,04-10-2005,265676,Jammu & Kashmir + Ladakh,23,9,21,12,65,Pass
Ishaan D'Souza,08-10-2005,410201,Jammu & Kashmir + Ladakh,22,5,24,14,65,Pass
Ishaan Chopra,09-10-2005,803059,Jammu & Kashmir + Ladakh,22,10,9,24,65,Pass
Paul Mehta,30-11-2004,266564,Jammu & Kashmir + Ladakh,24,11,19,10,64,Pass
Rohan Verma,10-03-2005,772455,Jammu & Kashmir + Ladakh,14,21,15,14,64,Pass
Ishaan Fernandes,25-03-2005,324481,Jammu & Kashmir + Ladakh,14,7,22,21,64,Pass
Aditya Chopra,15-04-2005,440061,Jammu & Kashmir + Ladakh,20,13,7,24,64,Pass
Kunal Chopra,20-08-2005,835342,Jammu & Kashmir + Ladakh,9,14,19,22,64,Pass
Yash Sharma,25-11-2005,788332,Jammu & Kashmir + Ladakh,10,22,11,21,64,Pass
Yash Sharma,23-01-2006,600392,Jammu & Kashmir + Ladakh,12,18,20,14,64,Pass
Vivaan Chopra,20-04-2006,855153,Jammu & Kashmir + Ladakh,12,14,20,18,64,Pass
Aryan Reddy,12-12-2004,703458,Jammu & Kashmir + Ladakh,13,23,4,23,63,Pass
Rohan Khan,01-06-2005,699076,Jammu & Kashmir + Ladakh,24,19,13,7,63,Pass
Rohan Fernandes,21-03-2005,603965,Jammu & Kashmir + Ladakh,10,21,24,7,62,Pass
Vivaan Khan,02-05-2005,355786,Jammu & Kashmir + Ladakh,8,10,21,23,62,Pass
Rohan Singh,13-05-2005,218613,Jammu & Kashmir + Ladakh,24,9,18,11,62,Pass
Rohan Mehta,19-05-2005,461462,Jammu & Kashmir + Ladakh,18,12,14,18,62,Pass
Krishna Verma,04-06-2005,829965,Jammu & Kashmir + Ladakh,7,24,8,23,62,Pass
Vivaan Mehta,06-06-2005,473840,Jammu & Kashmir + Ladakh,17,19,21,5,62,Pass
Yash Fernandes,24-07-2005,411574,Jammu & Kashmir + Ladakh,20,19,16,7,62,Pass
Sukhwinder Fernandes,09-12-2005,429561,Jammu & Kashmir + Ladakh,8,23,9,22,62,Pass
Aditya Sharma,25-12-2005,700246,Jammu & Kashmir + Ladakh,15,21,22,4,62,Pass
Imran Mehta,31-03-2006,843428,Jammu & Kashmir + Ladakh,21,4,15,22,62,Pass
Raj Reddy,20-11-2004,183246,Jammu & Kashmir + Ladakh,12,9,21,19,61,Pass
Farhan Verma,19-12-2004,487934,Jammu & Kashmir + Ladakh,14,9,22,16,61,Pass
Vivaan Verma,21-01-2005,773824,Jammu & Kashmir + Ladakh,24,4,18,15,61,Pass
Peter Verma,31-01-2005,428481,Jammu & Kashmir + Ladakh,18,21,9,13,61,Pass
Raj Mehta,04-08-2005,707218,Jammu & Kashmir + Ladakh,13,23,12,13,61,Pass
Aditya Pillai,28-10-2005,296886,Jammu & Kashmir + Ladakh,13,23,4,21,61,Pass
Sukhwinder Chopra,13-11-2005,290985,Jammu & Kashmir + Ladakh,4,22,22,13,61,Pass
Kunal Sharma,14-11-2005,390711,Jammu & Kashmir + Ladakh,23,4,12,22,61,Pass
Aditya Verma,09-02-2006,836123,Jammu & Kashmir + Ladakh,4,22,21,14,61,Pass
Aditya Singh,04-03-2006,345451,Jammu & Kashmir + Ladakh,23,10,8,20,61,Pass
Balbir Sharma,22-02-2005,373382,Himachal Pradesh,21,21,20,22,84,Pass
Ishaan Sharma,04-01-2006,507155,Himachal Pradesh,21,18,21,24,84,Pass
Sukhwinder Chopra,09-01-2005,468387,Himachal Pradesh,13,22,17,24,76,Pass
Peter Chopra,18-06-2005,740137,Himachal Pradesh,10,24,22,15,71,Pass
Peter Fernandes,17-06-2005,527634,Himachal Pradesh,19,12,20,19,70,Pass
David Sharma,12-07-2005,503862,Himachal Pradesh,9,24,23,14,70,Pass
Manpreet Verma,05-03-2005,909332,Himachal Pradesh,18,20,7,22,67,Pass
Rohan Pillai,28-03-2005,456039,Himachal Pradesh,9,18,19,21,67,Pass
David D'Souza,07-09-2005,774942,Himachal Pradesh,22,5,16,24,67,Pass
Gurpreet Sharma,26-04-2006,850694,Himachal Pradesh,11,22,20,14,67,Pass
Aryan Khan,02-12-2004,860069,Himachal Pradesh,19,23,20,4,66,Pass
David D'Souza,08-08-2005,400712,Himachal Pradesh,16,11,21,18,66,Pass
Aarav Singh,04-12-2005,564431,Himachal Pradesh,11,21,20,14,66,Pass
Rehan Reddy,12-03-2006,681191,Himachal Pradesh,15,24,19,8,66,Pass
Aryan D'Souza,23-03-2005,573537,Himachal Pradesh,21,17,22,5,65,Pass
Aryan Singh,21-12-2005,257189,Himachal Pradesh,19,11,20,15,65,Pass
Ishaan Pillai,02-02-2006,946929,Himachal Pradesh,24,13,12,16,65,Pass
Paul Khan,05-04-2006,193800,Himachal Pradesh,17,17,17,14,65,Pass
Raj Reddy,21-01-2005,990593,Himachal Pradesh,20,8,13,23,64,Pass
Yash Mehta,17-03-2005,595278,Himachal Pradesh,6,17,20,21,64,Pass
Rohan Sharma,27-06-2005,768368,Himachal Pradesh,9,19,23,13,64,Pass
Krishna Reddy,05-11-2005,265588,Himachal Pradesh,15,12,24,13,64,Pass
Paul Sharma,02-01-2006,735646,Himachal Pradesh,16,15,16,17,64,Pass
Vivaan Reddy,06-03-2006,771431,Himachal Pradesh,8,12,22,22,64,Pass
Aarav Pillai,26-04-2006,190296,Himachal Pradesh,13,8,20,23,64,Pass
Yash D'Souza,12-12-2004,105194,Himachal Pradesh,17,4,21,21,63,Pass
Sukhwinder Singh,06-02-2005,723229,Himachal Pradesh,21,10,17,15,63,Pass
Krishna Khan,14-02-2005,182544,Himachal Pradesh,6,23,19,15,63,Pass
Aarav Reddy,25-04-2005,852462,Himachal Pradesh,24,5,13,21,63,Pass
Zaid Chopra,09-07-2005,231481,Himachal Pradesh,13,8,19,23,63,Pass
Krishna Mehta,16-02-2006,373021,Himachal Pradesh,12,22,20,9,63,Pass
Balbir Sharma,08-03-2006,423394,Himachal Pradesh,19,13,11,20,63,Pass
Raj Singh,21-12-2004,596344,Himachal Pradesh,22,13,16,11,62,Pass
Yash Mehta,25-01-2005,690680,Himachal Pradesh,13,10,24,15,62,Pass
Yash Pillai,24-03-2005,378560,Himachal Pradesh,13,16,11,22,62,Pass
Manpreet Chopra,11-05-2005,244894,Himachal Pradesh,10,18,10,24,62,Pass
Kunal Verma,27-05-2005,964353,Himachal Pradesh,10,15,23,14,62,Pass
Aryan Sharma,01-03-2006,280964,Himachal Pradesh,11,17,11,23,62,Pass
Gurpreet Singh,05-03-2006,326733,Himachal Pradesh,23,5,14,20,62,Pass
Vivaan Chopra,08-04-2006,898176,Himachal Pradesh,18,17,12,15,62,Pass
Gurpreet Mehta,18-11-2004,290341,Himachal Pradesh,13,14,15,19,61,Pass
Balbir Singh,09-07-2005,772773,Himachal Pradesh,16,18,11,16,61,Pass
David Reddy,01-09-2005,707052,Himachal Pradesh,10,18,18,15,61,Pass
Aryan Singh,28-09-2005,898751,Himachal Pradesh,11,14,22,14,61,Pass
Aarav Fernandes,06-11-2005,818533,Himachal Pradesh,10,21,14,16,61,Pass
Vivaan Sharma,19-12-2005,719405,Himachal Pradesh,5,16,23,17,61,Pass
Mathew Pillai,16-03-2006,827716,Himachal Pradesh,20,21,7,13,61,Pass
Aarav Chopra,06-05-2006,854491,Himachal Pradesh,4,12,24,21,61,Pass
Aryan Sharma,19-01-2005,885380,Himachal Pradesh,20,7,21,12,60,Pass
Rohan Mehta,13-05-2005,292397,Himachal Pradesh,10,10,23,17,60,Pass
Manpreet Reddy,04-09-2005,177457,Himachal Pradesh,24,7,16,13,60,Pass
Rohan Chopra,26-11-2005,151290,Himachal Pradesh,18,13,6,23,60,Pass
Sukhwinder Chopra,02-03-2005,982484,Himachal Pradesh,17,13,11,18,59,Pass
Aarav Singh,13-03-2005,331362,Himachal Pradesh,17,9,23,10,59,Pass
Yash Mehta,08-02-2006,950297,Himachal Pradesh,17,19,18,5,59,Pass
David Chopra,13-03-2006,615681,Himachal Pradesh,19,10,20,10,59,Pass
Rohan Mehta,23-12-2004,185029,Gujarat,21,24,24,22,91,Pass
Balbir Verma,21-02-2006,483218,Gujarat,22,20,22,22,86,Pass
Balbir D'Souza,03-10-2005,316139,Gujarat,23,17,22,23,85,Pass
Aditya Sharma,08-04-2006,104611,Gujarat,24,16,22,23,85,Pass
Yash Verma,12-04-2006,734198,Gujarat,22,19,21,23,85,Pass
Vivaan Chopra,01-04-2005,496476,Gujarat,23,21,21,19,84,Pass
Farhan Singh,12-12-2005,930423,Gujarat,17,21,23,23,84,Pass
Sukhwinder Khan,17-02-2006,978161,Gujarat,22,22,17,22,83,Pass
Ishaan Pillai,07-03-2005,338741,Gujarat,22,19,21,20,82,Pass
Aarav Reddy,21-02-2006,864459,Gujarat,16,20,22,21,79,Pass
Aditya D'Souza,29-12-2004,553333,Gujarat,14,20,22,22,78,Pass
Ishaan Khan,16-01-2006,803785,Gujarat,18,14,22,24,78,Pass
Harjeet Chopra,14-03-2006,232459,Gujarat,14,22,21,21,78,Pass
Ishaan Reddy,06-02-2005,302883,Gujarat,23,17,17,20,77,Pass
Aryan Chopra,31-10-2005,388495,Gujarat,10,21,24,22,77,Pass
Rohan Sharma,14-11-2005,732028,Gujarat,22,20,23,12,77,Pass
Yash Chopra,20-06-2005,454275,Gujarat,22,24,14,16,76,Pass
Rohan Mehta,07-02-2005,403996,Gujarat,24,20,12,19,75,Pass
Mathew Pillai,09-12-2005,433726,Gujarat,19,24,14,18,75,Pass
Paul Chopra,14-12-2005,225322,Gujarat,12,21,19,23,75,Pass
Mathew Pillai,04-04-2006,903451,Gujarat,19,23,15,18,75,Pass
Peter Singh,04-05-2006,862829,Gujarat,16,18,18,22,74,Pass
Aditya Mehta,05-08-2005,258906,Gujarat,24,17,17,15,73,Pass
Yash Chopra,28-12-2005,520575,Gujarat,14,22,15,22,73,Pass
Aditya Verma,26-03-2006,788600,Gujarat,23,14,21,15,73,Pass
Raj Reddy,01-12-2004,694573,Gujarat,13,22,23,14,72,Pass
Vivaan Reddy,07-12-2004,446828,Gujarat,24,20,23,5,72,Pass
Paul Pillai,31-01-2005,888443,Gujarat,24,15,18,15,72,Pass
Rohan Singh,31-03-2006,262461,Gujarat,21,16,21,14,72,Pass
Aarav Fernandes,31-12-2004,887698,Gujarat,18,16,21,16,71,Pass
Rohan Singh,15-01-2005,713230,Gujarat,22,20,17,12,71,Pass
Aryan Singh,18-07-2005,922656,Gujarat,12,24,21,14,71,Pass
Yash Verma,08-08-2005,244526,Gujarat,20,14,15,22,71,Pass
Farhan Fernandes,21-11-2004,593231,Gujarat,11,19,19,21,70,Pass
Yash Chopra,09-04-2005,596707,Gujarat,23,20,10,17,70,Pass
Krishna Khan,05-04-2006,283214,Gujarat,7,23,17,23,70,Pass
Harjeet Fernandes,21-07-2005,901305,Gujarat,18,21,6,24,69,Pass
Yash Fernandes,24-02-2005,353788,Gujarat,18,20,20,10,68,Pass
Ishaan Fernandes,15-03-2005,501206,Gujarat,18,18,9,23,68,Pass
Gurpreet Fernandes,23-12-2005,826547,Gujarat,11,23,12,22,68,Pass
Manpreet Khan,10-01-2006,384984,Gujarat,19,20,20,9,68,Pass
Raj Chopra,17-01-2006,581815,Gujarat,20,13,14,21,68,Pass
Raj Chopra,04-04-2005,729266,Gujarat,11,18,22,16,67,Pass
Harjeet Singh,19-04-2005,217249,Gujarat,12,20,18,17,67,Pass
Rohan Reddy,23-05-2005,474716,Gujarat,20,10,22,15,67,Pass
Aryan Verma,24-06-2005,761069,Gujarat,20,21,5,21,67,Pass
Ishaan Verma,31-07-2005,421366,Gujarat,21,16,20,10,67,Pass
Aditya D'Souza,09-09-2005,922295,Gujarat,21,7,21,18,67,Pass
Peter Mehta,09-10-2005,925651,Gujarat,22,20,9,16,67,Pass
Aryan Khan,10-11-2004,704186,Gujarat,21,8,15,22,66,Pass
Rehan Sharma,10-02-2005,176558,Gujarat,12,24,6,24,66,Pass
Ishaan Verma,03-07-2005,154022,Gujarat,6,23,21,16,66,Pass
Harjeet Singh,02-09-2005,795049,Gujarat,18,24,8,16,66,Pass
Manpreet Verma,05-04-2006,619793,Gujarat,15,15,24,12,66,Pass
Manpreet Mehta,03-03-2005,189111,Delhi,21,21,20,21,83,Pass
Rohan Mehta,01-04-2005,207489,Delhi,24,16,19,24,83,Pass
Yash Khan,16-02-2006,282925,Delhi,14,23,20,22,79,Pass
Vivaan Mehta,29-12-2004,708596,Delhi,24,23,7,24,78,Pass
Zaid Chopra,23-08-2005,768680,Delhi,9,24,21,24,78,Pass
Rehan Pillai,29-12-2005,511591,Delhi,13,17,24,24,78,Pass
Peter Verma,24-12-2004,653592,Delhi,16,19,22,20,77,Pass
David Reddy,03-03-2006,422910,Delhi,22,24,23,8,77,Pass
Ishaan Sharma,20-04-2006,404542,Delhi,21,23,19,14,77,Pass
Kunal Chopra,16-02-2006,972226,Delhi,21,24,20,11,76,Pass
Raj D'Souza,07-11-2004,291933,Delhi,19,12,19,24,74,Pass
Ayaan D'Souza,30-01-2005,134444,Delhi,15,18,22,19,74,Pass
Kunal D'Souza,16-11-2005,937675,Delhi,23,24,12,15,74,Pass
Aryan Verma,30-09-2005,392953,Delhi,14,16,20,23,73,Pass
Aryan Sharma,02-12-2005,322885,Delhi,19,24,19,11,73,Pass
Kunal D'Souza,19-02-2006,631089,Delhi,18,19,14,22,73,Pass
Krishna Chopra,16-04-2005,824228,Delhi,16,16,19,21,72,Pass
Vivaan Khan,07-11-2005,775489,Delhi,17,17,23,15,72,Pass
Aditya Reddy,13-02-2005,224781,Delhi,5,22,21,23,71,Pass
Vivaan Fernandes,19-02-2005,983076,Delhi,20,17,11,22,70,Pass
Harjeet Reddy,02-09-2005,986334,Delhi,13,16,19,21,69,Pass
Vivaan D'Souza,08-03-2006,923561,Delhi,16,20,14,19,69,Pass
Ishaan Sharma,30-03-2005,929577,Delhi,16,17,13,22,68,Pass
Ishaan Reddy,09-10-2005,416403,Delhi,21,10,18,19,68,Pass
Aryan Sharma,15-01-2006,246714,Delhi,12,20,15,21,68,Pass
Aditya Reddy,14-04-2006,276265,Delhi,15,12,19,22,68,Pass
Aarav Reddy,03-08-2005,604230,Delhi,16,15,19,17,67,Pass
Yash Pillai,23-08-2005,538481,Delhi,14,24,10,19,67,Pass
Krishna Fernandes,08-12-2005,699989,Delhi,12,18,17,20,67,Pass
Raj Chopra,15-08-2005,574466,Uttarakhand,5,16,22,24,67,Pass
Aryan Pillai,27-08-2005,554532,Uttarakhand,5,15,24,18,62,Pass
Aryan Khan,14-11-2004,829047,Uttarakhand,11,14,13,12,50,Pass
Vivaan Khan,14-06-2005,693400,Uttarakhand,19,8,15,8,50,Pass
Krishna Chopra,03-09-2005,214717,Uttarakhand,9,12,8,21,50,Pass
Gurpreet Singh,13-12-2005,354433,Uttarakhand,13,14,14,9,50,Pass
Aditya Pillai,24-01-2006,741756,Uttarakhand,9,5,19,17,50,Pass
David Mehta,02-03-2006,483452,Uttarakhand,10,9,14,17,50,Pass
Sukhwinder Reddy,13-04-2006,453007,Uttarakhand,17,15,8,10,50,Pass
Yash Sharma,16-04-2005,373912,Uttarakhand,16,9,16,8,49,Pass
Harjeet Mehta,21-09-2005,451487,Uttarakhand,4,19,13,13,49,Pass
Manpreet Verma,19-02-2006,801983,Uttarakhand,16,8,13,12,49,Pass
Paul Verma,15-03-2006,939970,Uttarakhand,6,11,11,21,49,Pass
Harjeet Reddy,08-11-2004,700760,Uttarakhand,16,14,10,8,48,Pass
Krishna Chopra,08-07-2005,221284,Uttarakhand,20,11,10,7,48,Pass
Kunal Mehta,06-03-2006,297387,Uttarakhand,6,15,16,11,48,Pass
Rohan Khan,14-02-2005,238098,Uttarakhand,16,9,5,17,47,Pass
Yash Verma,20-06-2005,210675,Uttarakhand,5,13,11,18,47,Pass
Ishaan Verma,14-07-2005,434164,Uttarakhand,10,4,11,22,47,Pass
Vivaan Fernandes,12-09-2005,189432,Uttarakhand,6,18,8,15,47,Pass
Krishna Pillai,17-09-2005,474123,Uttarakhand,10,9,18,10,47,Pass
Vivaan Verma,07-04-2006,926258,Uttarakhand,7,20,8,12,47,Pass
Ishaan Singh,18-04-2005,468152,Meghalaya,19,23,18,20,80,Pass
Peter Mehta,07-11-2005,452231,Meghalaya,14,22,19,24,79,Pass
Aryan D'Souza,25-10-2005,162434,Meghalaya,23,24,20,11,78,Pass
Sukhwinder Mehta,07-02-2006,671676,Meghalaya,21,19,21,17,78,Pass
Krishna Verma,08-08-2005,375363,Meghalaya,24,22,20,11,77,Pass
Paul Fernandes,11-01-2006,907494,Meghalaya,16,24,24,10,74,Pass
Krishna D'Souza,22-10-2005,108449,Meghalaya,22,21,16,7,66,Pass
Rohan Singh,25-03-2006,238978,Meghalaya,24,7,15,15,61,Pass
Raj Verma,23-12-2004,335984,Meghalaya,18,14,6,22,60,Pass
Krishna Singh,22-01-2006,750049,Meghalaya,5,23,20,12,60,Pass
Kunal Chopra,27-04-2005,840526,Meghalaya,6,14,21,18,59,Pass
Aarav Verma,05-12-2004,964335,Meghalaya,7,19,9,23,58,Pass
Vivaan D'Souza,26-08-2005,612745,Meghalaya,23,22,6,7,58,Pass
Manpreet D'Souza,10-12-2004,355653,Meghalaya,16,10,21,10,57,Pass
Krishna Khan,05-01-2006,586956,Meghalaya,24,12,12,9,57,Pass
Krishna Reddy,27-11-2005,258849,Meghalaya,12,18,18,8,56,Pass
Aryan Khan,20-02-2006,775601,Meghalaya,24,21,5,5,55,Pass
David Pillai,10-08-2005,362766,Andaman & Nicobar,20,10,24,19,73,Pass
Aditya Singh,15-10-2005,253702,Andaman & Nicobar,23,19,6,15,63,Pass
Raj D'Souza,10-10-2005,511500,Andaman & Nicobar,18,18,4,17,57,Pass
Raj Pillai,25-11-2004,320846,Andaman & Nicobar,13,16,20,7,56,Pass
Manpreet Pillai,27-12-2004,213033,Andaman & Nicobar,16,9,23,4,52,Pass
Yash Reddy,04-02-2005,923630,Andaman & Nicobar,5,20,16,10,51,Pass
Rohan Pillai,02-08-2005,287773,Andaman & Nicobar,11,4,12,24,51,Pass
Aryan Chopra,07-03-2005,262045,Andaman & Nicobar,16,4,20,10,50,Pass
Krishna Reddy,29-06-2005,854774,Andaman & Nicobar,7,20,17,6,50,Pass
Sukhwinder Mehta,19-09-2005,549753,Andaman & Nicobar,17,4,5,22,48,Pass
Raj Chopra,29-06-2005,448795,Andaman & Nicobar,4,14,23,6,47,Pass
John Chopra,21-09-2005,880268,Andaman & Nicobar,4,22,7,14,47,Pass
Aditya Chopra,12-11-2004,843737,Andaman & Nicobar,19,6,6,15,46,Pass
Aarav Pillai,13-12-2005,743001,Andaman & Nicobar,9,14,7,16,46,Pass
Paul Fernandes,25-10-2005,219236,Manipur,4,20,23,24,71,Pass
Krishna Pillai,22-04-2006,384211,Manipur,4,15,24,21,64,Pass
Raj Chopra,05-05-2005,490927,Manipur,4,20,19,19,62,Pass
Paul D'Souza,06-10-2005,296314,Manipur,4,21,22,15,62,Pass
David Mehta,10-04-2005,391901,Manipur,4,24,13,18,59,Pass
Vivaan Mehta,25-12-2004,238284,Manipur,4,22,24,8,58,Pass
Raj Khan,03-04-2005,300249,Manipur,4,21,22,11,58,Pass
Aryan D'Souza,11-08-2005,902268,Manipur,4,23,14,17,58,Pass
Krishna Pillai,11-12-2005,983538,Manipur,4,17,24,13,58,Pass
Krishna Fernandes,05-02-2006,917704,Manipur,4,21,24,9,58,Pass
Sukhwinder Verma,27-04-2005,270015,Manipur,4,9,21,22,56,Pass
Krishna Chopra,13-03-2006,558493,Manipur,4,18,23,11,56,Pass
Rohan Sharma,26-03-2005,310563,Nagaland,19,24,21,23,87,Pass
Ishaan Sharma,09-03-2006,908895,Nagaland,24,14,21,18,77,Pass
Aarav Pillai,25-03-2006,906500,Nagaland,24,24,4,24,76,Pass
Vivaan Chopra,15-04-2006,887041,Nagaland,19,17,22,18,76,Pass
Paul Reddy,05-01-2006,582359,Nagaland,7,14,16,8,45,Pass
Krishna Sharma,04-06-2005,299287,Nagaland,16,6,8,12,42,Pass
Aditya Khan,23-03-2006,627455,Nagaland,14,8,14,6,42,Pass
Krishna Singh,16-09-2005,416488,Nagaland,5,6,11,19,41,Pass
Ishaan Singh,19-12-2005,277627,Nagaland,9,15,9,8,41,Pass
Ishaan Pillai,19-03-2005,378324,Sikkim,22,15,9,13,59,Pass
Yash D'Souza,14-04-2005,874267,Sikkim,12,14,23,10,59,Pass
Yash Pillai,03-09-2005,279681,Sikkim,22,20,6,10,58,Pass
Zaid Fernandes,29-03-2006,996983,Sikkim,22,19,5,12,58,Pass
Rohan Chopra,04-03-2005,816753,Sikkim,20,5,22,8,55,Pass
David Mehta,02-10-2005,935273,Sikkim,4,19,11,12,46,Pass
Raj Singh,23-03-2006,249078,Sikkim,17,5,14,8,44,Pass
Gurpreet Singh,03-04-2006,473060,Sikkim,10,5,4,24,43,Pass
Mathew Verma,02-05-2005,566582,Mizoram,18,23,24,15,80,Pass
Manpreet Pillai,19-05-2005,754886,Mizoram,9,8,13,14,44,Pass
Kunal Sharma,22-04-2006,117156,Mizoram,4,6,10,24,44,Pass
